Taxon_Group,Taxon_orig,Taxon_v2,Changed,Rationale,NonTarget,OTU_MTTI,OTU_BCG_MariNW,TSN,Kingdom,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SuperFamily,Family,SubFamily,Tribe,GenusGroup,Genus,SubGenus,SpeciesGroup,SpeciesSubGroup,SpeciesComplex,Species
Other Non-Insect,Isopoda,Isopoda,no,TOO COARSE,TRUE,DNI,Isopoda,92120,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Isopoda,,,,,,,,,,,,
Other Non-Insect,Neomysis,Neomysis,no,Generally excluded in lotic benthic samples,TRUE,DNI,Neomysis,90054,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Mysida,,,Mysidae,,,,Mysidae,,,,,
Other Non-Insect,Cyclopoida,Cyclopoida,no,Generally excluded in lotic benthic samples,TRUE,DNI,Cyclopoida,88530,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Cyclopoida,,,,,,,,,,,,
Other Non-Insect,Harpacticoida,Harpacticoida,no,Generally excluded in lotic benthic samples,TRUE,DNI,Harpacticoida,86110,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Harpacticoida,,,,,,,,,,,,
Other Non-Insect,Copepoda,Copepoda,no,,TRUE,DNI,Copepoda,85257,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,,,,,,,,,,,,,
Other Non-Insect,Irodes,Copepoda,yes,marine?,TRUE,DNI,Copepoda,,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,,,,,,,,,,,,,
Other Non-Insect,Podocopida,Ostracoda,yes,,FALSE,Ostracoda,Ostracoda,84195,Animalia,Arthropoda,Crustacea,Ostracoda,,,,,,,,,,,,,,
Other Non-Insect,Ostracoda,Ostracoda,no,,FALSE,Ostracoda,Ostracoda,84195,Animalia,Arthropoda,Crustacea,Ostracoda,,,,,,,,,,,,,,
Other Non-Insect,Crustacea,Crustacea,no,TOO COARSE,TRUE,DNI,Crustacea,,Animalia,Arthropoda,Crustacea,,,,,,,,,,,,,,,
Other Non-Insect,Heteropora pacifica,Heteropora pacifica,no,"Valid taxon, but typo to Hesperoperla pacifica??",TRUE,DNI,Heteropora pacifica,,Animalia,Bryozoa,,Stenolaemata,,,,,,,,,,,,,,
Other Non-Insect,Bryozoa,Bryozoa,no,excluded from BMI samples,TRUE,DNI,Bryozoa,155469,Animalia,Bryozoa,,,,,,,,,,,,,,,,
Fish,Actinopterygii,Actinopterygii,no,Fish,TRUE,DNI,Actinopterygii,,Animalia,Chordata,Vertebrata,Actinopteri,,,,,,,,,,,,,,
Fish,Salmonidae,Salmonidae,no,Fish,TRUE,DNI,Salmonidae,161931,Animalia,Chordata,Vertebrata,Actinopterygii,Neopterygii,Salmoniformes,,,Salmonidae,,,,,,,,,
Fish,Cottidae,Cottidae,no,Fish,TRUE,DNI,Cottidae,167196,Animalia,Chordata,Vertebrata,Actinopterygii,Neopterygii,Scorpaeniformes,Cottoidei,,Cottidae,,,,,,,,,
Fish,Ascaphus truei,Ascaphus truei,no,Fish,TRUE,DNI,Ascaphus truei,173546,Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,Leiopelmatidae,,,,Ascaphus,,,,,truei
Fish,Anura,Anura,no,Fish,TRUE,DNI,Anura,173423,Animalia,Chordata,Vertebrata,Amphibia,,Anura,,,,,,,,,,,,
Fish,Caudata,Caudata,no,Fish,TRUE,DNI,Caudata,173584,Animalia,Chordata,Vertebrata,Amphibia,,Caudata,,,,,,,,,,,,
Fish,Amphibia,Amphibia,no,Fish,TRUE,DNI,Amphibia,,Animalia,Chordata,Vertebrata,Amphibia,,,,,,,,,,,,,,
Fish,Gasterosteidae,Gasterosteidae,no,Fish,TRUE,DNI,Gasterosteidae,166363,Animalia,Chordata,Vertebrata,Teleostei,,Gasterosteiformes,Gasterosteoidei,,Gasterosteidae,,,,,,,,,
Other Non-Insect,Mena,Hydra,yes,,FALSE,Hydra,Hydra,50845,Animalia,Cnidaria,,Hydrozoa,,Hydroida,Hydrida,,Hydridae,,,,Hydra,,,,,
Other Non-Insect,Hydra,Hydra,no,,FALSE,Hydra,Hydra,50845,Animalia,Cnidaria,,Hydrozoa,,Hydroida,Hydrida,,Hydridae,,,,Hydra,,,,,
Other Non-Insect,Hydridae,Hydra,yes,,FALSE,Hydra,Hydra,50845,Animalia,Cnidaria,,Hydrozoa,,Hydroida,Hydrida,,Hydridae,,,,Hydra,,,,,
Other Non-Insect,Hydrozoa,Hydra,yes,,FALSE,Hydra,Hydra,50845,Animalia,Cnidaria,,Hydrozoa,,Hydroida,Hydrida,,Hydridae,,,,Hydra,,,,,
Other Non-Insect,Limnactiniidae,Hydra,yes,,FALSE,Hydra,Hydra,50845,Animalia,Cnidaria,,Hydrozoa,,Hydroida,Hydrida,,Hydridae,,,,Hydra,,,,,
Other Non-Insect,Cnidaria,Hydra,yes,all Cnidaria,FALSE,Hydra,Hydra,48738,Animalia,Cnidaria,,,,,,,,,,,,,,,,
Terrestrial,Glans,Glans,no,Marine,TRUE,DNI,Glans,,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Carditidae,,,,,,,,,
Terrestrial,Chama,Chama,no,Marine,TRUE,DNI,Chama,,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Chamidae,,,,Chama,,,,,
Other Non-Insect,Corbicula fluminea,Corbicula,yes,,FALSE,Corbicula,Corbicula,81385,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Corbiculidae,,,,Corbicula,,,,,
Other Non-Insect,Corbicula,Corbicula,no,,FALSE,Corbicula,Corbicula,81385,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Corbiculidae,,,,Corbicula,,,,,
Terrestrial,Glossidae,Glossidae,no,Marine,TRUE,DNI,Glossidae,,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Glossidae,,,,,,,,,
Terrestrial,Here,Here,no,Marine,TRUE,DNI,Here,,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Lucinidae,,,,,,,,,
Other Non-Insect,Musculium,Musculium,no,,FALSE,DNI,Musculium,81427,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Sphaeriidae,,,,Musculium,,,,,
Other Non-Insect,Pisidium,Pisidium,no,,FALSE,Pisidium,Pisidium,81400,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Sphaeriidae,,,,Pisidium,,,,,
Other Non-Insect,Sphaerium,Sphaerium,no,,FALSE,Sphaerium,Sphaerium,81391,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Sphaeriidae,,,,Sphaerium,,,,,
Other Non-Insect,Pisidae,Sphaeriidae,yes,,FALSE,DNI,Sphaeriidae,81389,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Sphaeriidae,,,,,,,,,
Other Non-Insect,Pisidiidae,Sphaeriidae,yes,,FALSE,DNI,Sphaeriidae,81389,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Sphaeriidae,,,,,,,,,
Other Non-Insect,Sphaeriidae,Sphaeriidae,no,,FALSE,DNI,Sphaeriidae,81389,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Sphaeriidae,,,,,,,,,
Other Non-Insect,Corbiculoidea,Corbiculoidea,no,,FALSE,DNI,Corbiculoidea,566875,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,,,,,,,,,,
Other Non-Insect,Veneroida,Veneroida,no,,FALSE,DNI,Veneroida,80384,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,,,,,,,,,,
Other Non-Insect,Unionoidea,Unionoidea,no,,FALSE,DNI,Unionoidea,79914,Animalia,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,Unionoidea,,,,,,,,,,,
Other Non-Insect,Unionoida,Unionoidea,yes,,FALSE,Unionoidea,Unionoidea,79914,Animalia,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,Unionoidea,,,,,,,,,,,
Other Non-Insect,Unionidae,Unionoidea,yes,,FALSE,Unionoidea,Unionoidea,79914,Animalia,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,Unionoidea,,,,,,,,,,,
Other Non-Insect,Pyganodon,Unionoidea,yes,,FALSE,Unionoidea,Unionoidea,79914,Animalia,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,Unionoidea,,,,,,,,,,,
Other Non-Insect,Unioninae,Unionoidea,yes,,FALSE,Unionoidea,Unionoidea,79914,Animalia,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,Unionoidea,,,,,,,,,,,
Other Non-Insect,Unionacea,Unionoidea,yes,,FALSE,Unionoidea,Unionoidea,79914,Animalia,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,Unionoidea,,,,,,,,,,,
Other Non-Insect,Margaritifera,Margaritiferidae,yes,,FALSE,Unionoidea,Margaritiferidae,79914,Animalia,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,,,Margaritiferidae,,,,,,,,,
Other Non-Insect,Margaritiferidae,Margaritiferidae,no,,FALSE,Unionoidea,Margaritiferidae,79914,Animalia,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,,,Margaritiferidae,,,,,,,,,
Other Non-Insect,Margaritifera falcata,Margaritiferidae,yes,,FALSE,Unionoidea,Margaritiferidae,79914,Animalia,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,,,Margaritiferidae,,,,,,,,,
Other Non-Insect,Anodonta,Anodonta,no,,FALSE,DNI,Anodonta,79930,Animalia,Mollusca,,Bivalvia,Palaeoheterodonta,Unionoida,,,Unionidae,,,,Anodonta,,,,,
Terrestrial,Palaeoheterodonta,Palaeoheterodonta,no,TOO COARSE,TRUE,DNI,Palaeoheterodonta,,Animalia,Mollusca,,Bivalvia,Palaeoheterodonta,,,,,,,,,,,,,
Terrestrial,Chlamys,Chlamys,no,Marine,TRUE,DNI,Chlamys,79612,Animalia,Mollusca,,Bivalvia,Pteriomorpha,Ostreoida,,,Pectinidae,,,,Chlamys,,,,,
Other Non-Insect,Gonidea angulata,Gonidea angulata,no,Marine,TRUE,DNI,Gonidea angulata,,Animalia,Mollusca,,Bivalvia,,Unionoida,,,Unionidae,,,,,,,,,
Other Non-Insect,Bivalvia,Bivalvia,no,TOO COARSE,FALSE,Unionoidea,Bivalvia,79118,Animalia,Mollusca,,Bivalvia,,,,,,,,,,,,,,
Other Non-Insect,Dicata,Dicata,no,Marine,TRUE,DNI,Dicata,,Animalia,Mollusca,,Gastropoda,Opisthobranchia,Nudibranchia,,,Facelinidae,,,,,,,,,
Terrestrial,Skenea,Skenea,no,Marine,TRUE,DNI,Skenea,,Animalia,Mollusca,,Gastropoda,Prosobranchia,Archaeogastropoda,,,Skeneidae,,,,,,,,,
Other Non-Insect,Cipangopaludina chinensis,Cipangopaludina,yes,,FALSE,DNI,Cipangopaludina,70328,Animalia,Mollusca,,Gastropoda,Prosobranchia,Architaenioglossa,,,Viviparidae,,,,Cipangopaludina,,,,,
Other Non-Insect,Cipangopaludina,Cipangopaludina,no,,FALSE,DNI,Cipangopaludina,70328,Animalia,Mollusca,,Gastropoda,Prosobranchia,Architaenioglossa,,,Viviparidae,,,,Cipangopaludina,,,,,
Other Non-Insect,Prosobranchia,Prosobranchia,no,TOO COARSE,TRUE,DNI,Prosobranchia,,Animalia,Mollusca,,Gastropoda,Prosobranchia,,,,,,,,,,,,,
Other Non-Insect,Ancylidae,Ancylidae,no,,FALSE,Ferrissia,Ancylidae,76568,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Ancylidae,,,,,,,,,
Other Non-Insect,Fisherola nuttalli,Fisherola nuttalli,no,,FALSE,Lymnaeidae,Fisherola nuttalli,76567,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Lymnaeidae,,,,Fisherola,,,,,nuttalli
Other Non-Insect,Radix,Radix,no,,FALSE,Lymnaeidae,Radix,76525,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Lymnaeidae,,,,Radix,,,,,
Other Non-Insect,Radix auricularia,Radix,yes,,FALSE,Lymnaeidae,Radix,76525,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Lymnaeidae,,,,Radix,,,,,
Other Non-Insect,Lanx,Lanx,no,,FALSE,Lymnaeidae,Lanx,76477,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Lymnaeidae,,,,,,,,,
Other Non-Insect,Fossaria,Lymnaeidae,yes,,FALSE,Lymnaeidae,Lymnaeidae,76483,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Lymnaeidae,,,,,,,,,
Other Non-Insect,Lymnaeidae,Lymnaeidae,no,,FALSE,Lymnaeidae,Lymnaeidae,76483,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Lymnaeidae,,,,,,,,,
Other Non-Insect,Galba,Lymnaeidae,yes,,FALSE,Lymnaeidae,Lymnaeidae,76483,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Lymnaeidae,,,,,,,,,
Other Non-Insect,Pseudosuccinea,Lymnaeidae,yes,,FALSE,Lymnaeidae,Lymnaeidae,76483,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Lymnaeidae,,,,,,,,,
Other Non-Insect,Stagnicola,Lymnaeidae,yes,,FALSE,Lymnaeidae,Lymnaeidae,76483,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Lymnaeidae,,,,,,,,,
Other Non-Insect,Fossaria/Stagnicola,Lymnaeidae,yes,,FALSE,Lymnaeidae,Lymnaeidae,76483,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Lymnaeidae,,,,,,,,,
Other Non-Insect,Lymnaea,Lymnaeidae,yes,,FALSE,Lymnaeidae,Lymnaeidae,76483,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Lymnaeidae,,,,,,,,,
Other Non-Insect,Pseudosuccinea columella,Lymnaeidae,yes,,FALSE,Lymnaeidae,Lymnaeidae,76483,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Lymnaeidae,,,,,,,,,
Other Non-Insect,Physidae,Physella,yes,,FALSE,Physella,Physella,76698,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Physidae,,,,Physella,,,,,
Other Non-Insect,Physa/Physella,Physella,yes,,FALSE,Physella,Physella,76698,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Physidae,,,,Physella,,,,,
Other Non-Insect,Physella,Physella,no,,FALSE,Physella,Physella,76698,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Physidae,,,,Physella,,,,,
Other Non-Insect,Physa,Physella,yes,,FALSE,Physella,Physella,76698,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Physidae,,,,Physella,,,,,
Other Non-Insect,Ferrisia,Ferrissia,yes,,FALSE,Ferrissia,Ferrissia,76569,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Ferrissia,,,,,
Other Non-Insect,Ferrissia,Ferrissia,no,,FALSE,Ferrissia,Ferrissia,76569,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Ferrissia,,,,,
Other Non-Insect,Ferrissia fragilis,Ferrissia,yes,,FALSE,Ferrissia,Ferrissia,76569,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Ferrissia,,,,,
Other Non-Insect,Ferrissia rivularis,Ferrissia,yes,,FALSE,Ferrissia,Ferrissia,76569,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Ferrissia,,,,,
Other Non-Insect,Gyraulus,Gyraulus,no,,FALSE,Gyraulus,Gyraulus,76592,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Gyraulus,,,,,
Other Non-Insect,Gyraulus parvus,Gyraulus,yes,,FALSE,Gyraulus,Gyraulus,76592,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Gyraulus,,,,,
Other Non-Insect,Gyraulus deflectus,Gyraulus,yes,,FALSE,Gyraulus,Gyraulus,76592,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Gyraulus,,,,,
Other Non-Insect,Helisoma anceps,Helisoma,yes,,FALSE,DNI,Helisoma,76599,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Helisoma,,,,,
Other Non-Insect,Helisoma,Helisoma,no,,FALSE,DNI,Helisoma,76599,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Helisoma,,,,,
Other Non-Insect,Menetus opercularis,Menetus,yes,,FALSE,Menetus,Menetus,76626,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Menetus,,,,,
Other Non-Insect,Micromenetus,Menetus,yes,,FALSE,Menetus,Menetus,76626,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Menetus,,,,,
Other Non-Insect,Menetus (Micromenetus),Menetus,yes,,FALSE,Menetus,Menetus,76626,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Menetus,,,,,
Other Non-Insect,Menetus,Menetus,no,,FALSE,Menetus,Menetus,76626,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Menetus,,,,,
Other Non-Insect,Micromenetus dilatatus,Menetus,yes,,FALSE,Menetus,Menetus,76626,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Menetus,,,,,
Other Non-Insect,Planorbella,Planorbella,no,,FALSE,DNI,Planorbella,76654,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Planorbella,,,,,
Other Non-Insect,Vorticifex effusa,Vorticifex,yes,,FALSE,DNI,Vorticifex,76673,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Vorticifex,,,,,
Other Non-Insect,Vorticifex,Vorticifex,no,,FALSE,DNI,Vorticifex,76673,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,Vorticifex,,,,,
Other Non-Insect,Neoplanorbis,Planorbidae,yes,,FALSE,DNI,Planorbidae,76591,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,,,,,,
Other Non-Insect,Promenetus,Planorbidae,yes,,FALSE,DNI,Planorbidae,76591,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,,,,,,
Other Non-Insect,Promenetus umbilicatellus,Planorbidae,yes,,FALSE,DNI,Planorbidae,76591,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,,,,,,
Other Non-Insect,Planorbidae,Planorbidae,no,,FALSE,DNI,Planorbidae,76591,Animalia,Mollusca,,Gastropoda,,Basommatophora,,,Planorbidae,,,,,,,,,
Other Non-Insect,Valvata humeralis,Valvata,yes,,FALSE,DNI,Valvata,70346,Animalia,Mollusca,,Gastropoda,,Heterostropha,,,Valvatidae,,,,Valvata,,,,,
Other Non-Insect,Valvata,Valvata,no,,FALSE,DNI,Valvata,70346,Animalia,Mollusca,,Gastropoda,,Heterostropha,,,Valvatidae,,,,Valvata,,,,,
Other Non-Insect,Valvatidae,Valvata,yes,,FALSE,DNI,Valvata,70346,Animalia,Mollusca,,Gastropoda,,Heterostropha,,,Valvatidae,,,,Valvata,,,,,
Other Non-Insect,Hydrobia,Truncatelloidea,yes,,FALSE,Truncatelloidea,Truncatelloidea,,Animalia,Mollusca,,Gastropoda,,Littorinimorpha,,Truncatelloidea,,,,,,,,,,
Other Non-Insect,Hydrobiidae,Truncatelloidea,yes,,FALSE,Truncatelloidea,Truncatelloidea,,Animalia,Mollusca,,Gastropoda,,Littorinimorpha,,Truncatelloidea,,,,,,,,,,
Other Non-Insect,Pyrgulopsis,Truncatelloidea,yes,,FALSE,Truncatelloidea,Truncatelloidea,,Animalia,Mollusca,,Gastropoda,,Littorinimorpha,,Truncatelloidea,,,,,,,,,,
Other Non-Insect,Lithoglyphidae,Truncatelloidea,yes,,FALSE,Truncatelloidea,Truncatelloidea,,Animalia,Mollusca,,Gastropoda,,Littorinimorpha,,Truncatelloidea,,,,,,,,,,
Other Non-Insect,Truncatelloidea,Truncatelloidea,no,,FALSE,Truncatelloidea,Truncatelloidea,,Animalia,Mollusca,,Gastropoda,,Littorinimorpha,,Truncatelloidea,,,,,,,,,,
Other Non-Insect,Rissooidea,Truncatelloidea,yes,Old nomen,FALSE,Truncatelloidea,Truncatelloidea,,Animalia,Mollusca,,Gastropoda,,Littorinimorpha,,Truncatelloidea,,,,,,,,,,
Other Non-Insect,Caecidae,Caecidae,no,Marine,TRUE,DNI,Caecidae,71372,Animalia,Mollusca,,Gastropoda,,Neotaenioglossa,,,Caecidae,,,,,,,,,
Other Non-Insect,Fluminicola,Truncatelloidea,no,Common hydroboid in PNW streams,FALSE,Truncatelloidea,Truncatelloidea,70778,Animalia,Mollusca,,Gastropoda,,Littorinimorpha,,Truncatelloidea,Hydrobiidae,,,,Fluminicola,,,,,
Other Non-Insect,Potamopyrgus antipodarum,Potamopyrgus antipodarum,no,Single Species- non-native,FALSE,DNI,Potamopyrgus antipodarum,205006,Animalia,Mollusca,,Gastropoda,,Littorinimorpha,,Truncatelloidea,Hydrobiidae,,,,Potamopyrgus,,,,,antipodarum
Other Non-Insect,Pristinicola,Pristinicola,no,Single Species in NA,FALSE,Pristinicola,Pristinicola,568126,Animalia,Mollusca,,Gastropoda,,Littorinimorpha,,Truncatelloidea,Hydrobiidae,,,,Pristinicola,,,,,hemphilli
Other Non-Insect,Pristinicola hemphilli,Pristinicola,yes,Single Species in NA,FALSE,Pristinicola,Pristinicola,568126,Animalia,Mollusca,,Gastropoda,,Littorinimorpha,,Truncatelloidea,Hydrobiidae,,,,Pristinicola,,,,,hemphilli
Other Non-Insect,Juga plicifera,Juga,yes,,FALSE,Juga,Juga,71570,Animalia,Mollusca,,Gastropoda,,Neotaenioglossa,,,Pleuroceridae,,,,Juga,,,,,
Other Non-Insect,Juga (Oreobasis),Juga,yes,,FALSE,Juga,Juga,71570,Animalia,Mollusca,,Gastropoda,,Neotaenioglossa,,,Pleuroceridae,,,,Juga,,,,,
Other Non-Insect,Juga,Juga,no,,FALSE,Juga,Juga,71570,Animalia,Mollusca,,Gastropoda,,Neotaenioglossa,,,Pleuroceridae,,,,Juga,,,,,
Other Non-Insect,Juga hemphilli,Juga,yes,,FALSE,Juga,Juga,71570,Animalia,Mollusca,,Gastropoda,,Neotaenioglossa,,,Pleuroceridae,,,,Juga,,,,,
Other Non-Insect,Pleuroceridae,Juga,yes,,FALSE,Juga,Juga,71570,Animalia,Mollusca,,Gastropoda,,Neotaenioglossa,,,Pleuroceridae,,,,Juga,,,,,
Other Non-Insect,Juga silicula,Juga,yes,,FALSE,Juga,Juga,71570,Animalia,Mollusca,,Gastropoda,,Neotaenioglossa,,,Pleuroceridae,,,,Juga,,,,,
Other Non-Insect,Juga bulbosa,Juga,yes,,FALSE,Juga,Juga,71570,Animalia,Mollusca,,Gastropoda,,Neotaenioglossa,,,Pleuroceridae,,,,Juga,,,,,
Terrestrial,Simnia,Simnia,no,Marine,TRUE,DNI,Simnia,,Animalia,Mollusca,,Gastropoda,,Neotaenioglossa,,,,,,,,,,,,
Terrestrial,Olea,Olea,no,Marine,TRUE,DNI,Olea,,Animalia,Mollusca,,Gastropoda,,Sacoglossa,,,Stiligeridae,,,,,,,,,
Terrestrial,Opeas,Opeas,no,Marine,TRUE,DNI,Opeas,,Animalia,Mollusca,,Gastropoda,,Stylommatophora,,,Sublinidae,,,,,,,,,
Terrestrial,Clio,Clio,no,Marine,TRUE,DNI,Clio,76366,Animalia,Mollusca,,Gastropoda,,Thecosomata,,,Cavoliniidae,,,,,,,,,
Terrestrial,Turbinidae,Turbinidae,no,Marine,TRUE,DNI,Turbinidae,,Animalia,Mollusca,,Gastropoda,,,,,Turbinidae,,,,,,,,,
Terrestrial,Turbo,Turbo,no,Marine,TRUE,DNI,Turbo,,Animalia,Mollusca,,Gastropoda,,,,,Turbinidae,,,,,,,,,
Other Non-Insect,Gastropoda,Gastropoda,no,TOO COARSE,FALSE,DNI,Gastropoda,69459,Animalia,Mollusca,,Gastropoda,,,,,,,,,,,,,,
Other Non-Insect,Pomatiopsidae,Gastropoda,yes,TOO COARSE,FALSE,DNI,Gastropoda,69459,Animalia,Mollusca,,Gastropoda,,,,,Pomatiopsidae,,,,,,,,,
Other Non-Insect,Basommatophora,Gastropoda,yes,TOO COARSE,FALSE,DNI,Gastropoda,69459,Animalia,Mollusca,,Gastropoda,,,,,,,,,,,,,,
Other Non-Insect,Pulmonata,Pulmonata,no,TOO COARSE,TRUE,DNI,Pulmonata,,Animalia,Mollusca,,Gastropoda,,,,,,,,,,,,,,
Other Non-Insect,Nematoda,Nemata,yes,,FALSE,Nemata,Nemata,563956,Animalia,Nemata,,,,,,,,,,,,,,,,
Other Non-Insect,Nemata,Nemata,no,,FALSE,Nemata,Nemata,563956,Animalia,Nemata,,,,,,,,,,,,,,,,
Other Non-Insect,Assia,Nemata,yes,,FALSE,Nemata,Assia,,Animalia,Nemertea,,Chromadorea,Chromadoria,Plectida,Plectina,Leptolaimoidea,Aphanolaimidae,Anochinae,,,,,,,,
Other Non-Insect,Rhips,Nemata,yes,,FALSE,Nemata,Rhips,,Animalia,Nemertea,,,,,,,,,,,,,,,,
Other Non-Insect,Nematomorpha,Nematomorpha,no,,FALSE,DNI,Nematomorpha,64183,Animalia,Nematomorpha,,,,,,,,,,,,,,,,
Other Non-Insect,Prostoma,Prostoma,no,,FALSE,Prostoma,Prostoma,57577,Animalia,Nemertea,,Enopla,,Hoplonemertea,Monostilifera,,Tetrastemmatidae,,,,Prostoma,,,,,
Other Non-Insect,Nemertea,Prostoma,yes,,FALSE,Prostoma,Prostoma,57577,Animalia,Nemertea,,Enopla,,Hoplonemertea,Monostilifera,,Tetrastemmatidae,,,,Prostoma,,,,,
Other Non-Insect,Archoophora,Trepaxonemata,yes,,FALSE,DNI,Trepaxonemata,914204,Animalia,Platyhelminthes,Rhabditophora,Trepaxonemata,,,,,,,,,,,,,,
Other Non-Insect,Tubularia,Trepaxonemata,yes,,FALSE,DNI,Trepaxonemata,914204,Animalia,Platyhelminthes,Rhabditophora,Trepaxonemata,,,,,,,,,,,,,,
Other Non-Insect,Planaria,Trepaxonemata,yes,,FALSE,DNI,Trepaxonemata,914204,Animalia,Platyhelminthes,Rhabditophora,Trepaxonemata,,,,,,,,,,,,,,
Other Non-Insect,Turbellaria,Trepaxonemata,yes,,FALSE,DNI,Trepaxonemata,914204,Animalia,Platyhelminthes,Rhabditophora,Trepaxonemata,,,,,,,,,,,,,,
Other Non-Insect,Planariidae,Trepaxonemata,yes,,FALSE,DNI,Trepaxonemata,914204,Animalia,Platyhelminthes,Rhabditophora,Trepaxonemata,,,,,,,,,,,,,,
Other Non-Insect,Catenulida,Trepaxonemata,yes,,FALSE,DNI,Trepaxonemata,914204,Animalia,Platyhelminthes,Rhabditophora,Trepaxonemata,,,,,,,,,,,,,,
Other Non-Insect,Trepaxonemata,Trepaxonemata,no,,FALSE,DNI,Trepaxonemata,914204,Animalia,Platyhelminthes,Rhabditophora,Trepaxonemata,,,,,,,,,,,,,,
Other Non-Insect,Polycelis coronata,Polycelis,yes,,FALSE,Polycelis,Polycelis,54510,Animalia,Platyhelminthes,,Turbellaria,Archoophora,Tricladida,,,Planariidae,,,,Polycelis,,,,,
Other Non-Insect,Polycelis,Polycelis,no,,FALSE,Polycelis,Polycelis,54510,Animalia,Platyhelminthes,,Turbellaria,Archoophora,Tricladida,,,Planariidae,,,,Polycelis,,,,,
